Star Biryani Point,+91 9066431559,55972,"290/21, Chairman Layout, Banaswadi Main Road, Bangalore",-,Bangalore,India,13.0112083333,77.6499166667,0,NA,Rs. 200,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,Biryani
Solo Ana Bangali,+91 9343686519,58508,"107/P4, Pattandur Agrahara, Whitefield, Bangalore",-,Bangalore,India,12.9846611111,77.7331305556,0,NA,Rs. 250,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,Bengali
Residency Fresh Fruit Juice,Not Available,55198,"Devatha Plaza, Residency Road, Bangalore",-,Bangalore,India,12.9674100000,77.5999060000,0,NA,Rs. 200,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"Fast Food, Juices"
Biryani Bazar,+91 9901893347,54573,"6/1, Old Binnamangla, Off 100 Feet Road, Indiranagar, Bangalore",-,Bangalore,India,12.9791060000,77.6411560000,0,NA,Rs. 300,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,Biryani
New Indian Restaurant,+91 8904869986,56276,"123/1, Palandur Agrahara, Near ITPL Service Gate, ITPL Main Road, Whitefield, Bangalore",-,Bangalore,India,12.9823361111,77.7336111111,0,NA,Rs. 250,NA,NA,NA,2,2,No,No,Yes,Yes,No,No,No,"North Indian, Biryani, Seafood"
Momo Bites,Not Available,55323,"Food Court, Soul Space Arena, Outer Ring Road, Marathahalli, Bangalore",-,Bangalore,India,12.9797190000,77.6939600000,0,NA,Rs. 350,NA,NA,NA,1,2,No,No,Yes,Yes,No,Yes,No,Tibetan
Sugar Cane Town,+91 9901050388,54930,"555, 14th Main Road, Kumaraswamy Layout, Bangalore",-,Bangalore,India,12.9028888889,77.5616750000,0,NA,Rs. 50,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"Juices, Beverages"
Pizza Bella,Not Available,60349,"15, Near MSR College, New BEL Road, Bangalore",-,Bangalore,India,13.0312888889,77.5700444444,0,NA,Rs. 400,NA,NA,NA,0,2,No,No,Yes,Yes,No,No,No,"Pizza, Fast Food"
Royal South Restaurant,080 27831414,60083,"4, Narayana Hrudayalaya Hospital Road, Kithaganahali, Bommasandra, Electronic City, Bangalore",-,Bangalore,India,12.8067333333,77.6981416667,0,NA,Rs. 650,NA,NA,NA,0,0,No,No,Yes,Yes,No,Yes,Yes,"South Indian, Chinese, Oriya"
Sridevi Refreshments,Not Available,54815,"14, Opposite Muslim Colony Bus Stop, Nagawara Main Road, Bangalore",-,Bangalore,India,13.0311611111,77.6235500000,0,NA,Rs. 70,NA,NA,NA,1,2,No,No,Yes,Yes,No,No,No,South Indian
Ambur Hot Dum Biriyani,+91 8892892418,61193,"19, 10th Main Road, Opposite Spicy Corner, Jeevan Bhima Nagar, Bangalore",-,Bangalore,India,12.9684944444,77.6490027778,0,NA,NA,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,Biryani
Grandma's Restaurant,+91 9620803353,60764,"Agara Main Road, Near Maruthi Viyaya School, Babusapalaya, Kalyan Nagar, Bangalore",-,Bangalore,India,13.0303138889,77.6531916667,0,NA,Rs. 300,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,South Indian
Dakshin Delight,Not Available,55241,"404/4, 4th Floor, Bangalore Central, JP Nagar, Bangalore",-,Bangalore,India,12.9163460000,77.5923120000,0,NA,Rs. 300,NA,NA,NA,0,1,No,No,Yes,No,No,Yes,No,"South Indian, Chinese"
Sri Balaji Sweets,Not Available,55423,"20, 5th Main Road, Ganganagar, RT Nagar, Bangalore",-,Bangalore,India,13.0245770000,77.5894010000,0,NA,Rs. 150,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,Street Food
Gajanan Mithai Ghar,080 25666821,60890,"AS Complex, Near Yerannapalaya Bus Stop, Rammurthy Nagar, Bangalore",-,Bangalore,India,13.0115527778,77.6734388889,0,NA,Rs. 300,NA,NA,NA,0,1,No,No,No,No,No,No,No,"Fast Food, Bakery, Desserts"
Cane Fresh,+91 9845063851,56513,"Chikkalsandra, Uttarahalli Main Road, Bangalore",2.9,Bangalore,India,12.9111777778,77.5516888889,4,NA,Rs. 70,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,Juices
P V Sweets,080 28390886,55934,"11/7, SM Road, Jalahalli Cross, Bangalore",-,Bangalore,India,13.0402277778,77.5184111111,0,NA,Rs. 100,NA,NA,NA,1,2,No,No,Yes,No,No,No,No,"Desserts, Street Food"
Daal Roti,+91 9916979775,58682,"139, 72nd Cross, Kumaraswamy Layout, Bangalore",-,Bangalore,India,12.9046527778,77.5624166667,0,NA,Rs. 250,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Adi's Cake N Cafe,080 40971755,59905,"52/2A, Near Bank of Baroda, JP Nagar, Bangalore",-,Bangalore,India,12.8928722222,77.5838916667,0,NA,Rs. 400,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,Cafe
Tandy's Fried Chicken,080 32949966,57250,"1525/58, South End Road, B Cross, 28th Main Road, 9th Block, Jayanagar, Bangalore",-,Bangalore,India,12.9162972222,77.5950777778,0,NA,Rs. 400,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,Yes,No,Fast Food
Mayura's Andhra Style Mess,Not Available,52761,"386 Cellar Sharda Complex, Next To Manyata Tech Park, Nagawara, Bangalore",-,Bangalore,India,13.0413920000,77.6218690000,0,NA,Rs. 250,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,"Andhra, Biryani, South Indian"
Good Bread,080 26597787,53899,"31/1, 22nd Main, 2nd Phase, JP Nagar, Bangalore",-,Bangalore,India,12.9148310000,77.5872060000,0,NA,Rs. 300,NA,NA,NA,0,1,No,No,No,Yes,No,No,No,"Bakery, Desserts"
Green Park Family Garden Restaurant,+91 9008316724,61236,"Srinivaspura, Dr Vishnuvardhan Road, Near Kempasandra, Rajarajeshwari Nagar, Bangalore",-,Bangalore,India,12.9039000000,77.5095583333,0,NA,Rs. 300,NA,NA,NA,0,0,No,No,Yes,Yes,Yes,No,No,"North Indian, Chinese"
Persian Restaurant,+91 9686354794,59766,"Opposite Acharya College, Sodevanahalli, Jalahalli, Bangalore",-,Bangalore,India,13.0838333333,77.4848861111,0,NA,Rs. 400,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,Persian
Bharath Restaurant,080 28381875,55928,"A1 - A2, BEL Market, Jalahalli, Bangalore",-,Bangalore,India,13.0485138889,77.5521694444,0,NA,Rs. 300,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Fit Dish Fetish,+91 9663863690,17946136,"201, R Enclave, CV Raman Road, RMV Extension, Sadashiv Nagar, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 500,NA,NA,NA,0,0,Yes,No,No,Yes,No,No,No,Healthy Food
NGV Fast Food,080 25719008,58180,"13, A4 Sharavathi Block, NGV, Koramangala, Bangalore",-,Bangalore,India,12.9467972222,77.6234666667,0,NA,Rs. 250,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, Fast Food"
Maheshwari Chaat Centre,+91 9945083870,60157,"62, Mosque Road, Frazer Town, Bangalore",-,Bangalore,India,13.0020000000,77.6144861111,0,NA,Rs. 200,NA,NA,NA,2,2,No,No,Yes,No,No,No,No,Street Food
Upahara Sagar,080 26541133,61273,"1218, 34th Cross, East End Main Road, 4th T Block, Jayanagar, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 300,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,"North Indian, South Indian, Chinese"
Hungry Lion,+91 9738418134,57655,"Ground Floor, Brand Factory, 12th Cross, Wilson Garden, Bangalore",-,Bangalore,India,12.9454888889,77.5958472222,0,NA,Rs. 250,NA,NA,NA,1,1,No,No,No,Yes,No,No,No,"Chinese, Street Food, Fast Food"
Ocean Pearl,+91 9036670032,61224,"223, suraj complex, 6th block, 2nd stage, Near BDA Complex, Opposite BWSSB, Outer Ring Road, Nagarbhavi, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 500,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,"South Indian, North Indian, Chinese"
Kitchen True North,+91 9916806440,18087942,"1484, Sector 7, 4th Main, Bangalore, HSR, Bangalore",-,Bangalore,India,NA,NA,0,NA,NA,NA,NA,NA,0,0,Yes,No,No,Yes,No,No,No,"North Indian, Rajasthani, Gujarati"
Akshaya Veg Restaurant,+91 8971108282,17956708,"10, Murgeshpalya, Old Airport Road, Bangalore",-,Bangalore,India,12.9562333333,77.6534805556,0,NA,Rs. 150,NA,NA,NA,0,0,No,No,No,No,No,No,No,South Indian
Ahmed's Sapphire Corner House,+91 9742468500,61072,"31, 22nd Main, 18th Cross, Gopal Reddy Layout, 5th Phase, JP Nagar, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 350,NA,NA,NA,1,1,Yes,No,No,Yes,No,No,No,"Mughlai, Biryani"
Akbari Kabab Corner,+91 9845328608,56673,"5/1, Opposite Petrol Pump, Rahamath Nagar, RT Nagar Main Road, Bangalore",-,Bangalore,India,13.0184055556,77.5920333333,0,NA,Rs. 300,NA,NA,NA,2,2,No,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Pai Vihar,+91 9611089099,61737,"1106, OTC Road, Opposite City Corporation Office, City Market, Bangalore",-,Bangalore,India,12.9658583333,77.5860527778,0,NA,Rs. 200,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,"South Indian, Street Food, Chinese, Fast Food"
Kadai Restaurant,+91 9481811099,53773,"3&4, Goddalahalli, Main Road, Hennur, Bangalore",-,Bangalore,India,13.0520370000,77.6460000000,0,NA,Rs. 200,NA,NA,NA,1,2,No,No,Yes,Yes,No,No,No,"North Indian, Mughlai"
Al - Baik Cafe And Restaurant,+91 9008126430,59586,"12/2, Govindapur Main Road, Nagawara, Bangalore",-,Bangalore,India,13.0326805556,77.6200027778,0,NA,Rs. 350,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,"Arabian, North Indian"
Navi Super Cakes,080 26715153,54952,"80, BDA Complex, 2nd Stage, Banashankari, Bangalore",3.0,Bangalore,India,12.9253340000,77.5644360000,4,NA,Rs. 200,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,Bakery
Wood Rose,080 42402222,52711,"Citadel Hotel, 41, Seshadri Road, Ananda Rao Circle, Seshadripuram, Bangalore",-,Bangalore,India,12.9806720000,77.5757600000,0,NA,"Rs. 1,000",NA,NA,NA,0,0,No,No,Yes,Yes,Yes,Yes,No,"North Indian, Chinese, Continental"
Straight From The Heart,+91 9900097191,58809,"663, Yash, 17th D Main, 6th Cross, 6th Block, Koramangala, Bangalore",3.2,Bangalore,India,12.9370333333,77.6236027778,4,NA,Rs. 300,NA,NA,NA,0,0,Yes,No,No,No,No,No,No,Desserts
Vilana Hotel,+91 9591999170,56916,"4, OMBR Layout, Opposite HDFC Bank, Banaswadi, Bangalore",-,Bangalore,India,13.0110055556,77.6485583333,0,NA,Rs. 200,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"Chinese, North Indian"
Al Bari Restaurant,+91 9141037388,53422,"1/5, Crescent Plaza, Opposite Pupshjli Theatre, Dinnur Main Road, Kavalbysandra, RT Nagar, Bangalore",-,Bangalore,India,13.0214450000,77.6050770000,0,NA,Rs. 300,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Rolls Corner,Not Available,61732,"Opposite RV College, Mysore Road, Bangalore",-,Bangalore,India,12.9244944444,77.4982222222,0,NA,Rs. 200,NA,NA,NA,1,1,No,No,Yes,Yes,No,No,No,Fast Food
Chatpata,+91 7760509574,58978,"Behind ITPL Gate no 3, Opposite HCL, Whitefield, Bangalore",-,Bangalore,India,12.9850583333,77.7338111111,0,NA,Rs. 450,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"Chinese, North Indian"
South Calcutta Sweets & Chat,080 41622069,54383,"239, Seppings Road, Shivajinagar, Bangalore",-,Bangalore,India,12.9894710000,77.6088330000,0,NA,Rs. 150,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"Street Food, Desserts"
Roll N Rock,+91 7760553899,60179,"32/A, 50 Feet Road, Dayanad Sagar College Road, 2nd Cross, Kumaraswamy Layout, Bangalore",-,Bangalore,India,12.9094750000,77.5651777778,0,NA,Rs. 300,NA,NA,NA,1,1,Yes,No,No,Yes,No,No,No,"Chinese, North Indian"
Al Noor,+91 9740316758,55619,"116/1, Shampur Main Road, RT Nagar Post, Bangalore",-,Bangalore,India,13.0216250000,77.6127600000,0,NA,Rs. 250,NA,NA,NA,0,2,No,No,Yes,Yes,No,No,No,North Indian
Al Amra Family Restaurant,+91 9741800738,59182,"1/3, 1st A Main, Maruthinagar, Madiwala, BTM, Bangalore",-,Bangalore,India,12.9265305556,77.6153500000,0,NA,Rs. 500,NA,NA,NA,1,2,No,No,Yes,Yes,No,No,No,"North Indian, South Indian"
Satkar Restaurant,+91 9611572268,57377,"34/2A2, V. Muniraju Building, Electronic City, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 200,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
North Indian Food Point,+91 8095633968,58761,"1, Pappanna Building, 8th Cross, 3rd Main, Near I Gate, Jakkasandra, Koramangala, Bangalore",-,Bangalore,India,12.9216010000,77.6375010000,0,NA,Rs. 300,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Iyengars' Bakery,+91 8025571188,58225,"45, Old Race Course Road, Austin Town, Richmond Road, Bangalore",-,Bangalore,India,12.9615305556,77.6141750000,0,NA,Rs. 300,NA,NA,NA,0,1,Yes,No,No,No,No,No,No,Bakery
Caliber Rolls,+91 9964210005,61340,"KBR Mall Complex, Ground Floor, Outer Ring Road, Marathahalli, Bangalore",-,Bangalore,India,12.9480861111,77.6991055556,0,NA,Rs. 250,NA,NA,NA,0,1,No,No,Yes,Yes,No,No,No,"Fast Food, Beverages"
Eat N Sing,Not Available,60326,"30, Next To Ambedkar College, Shampur Main Road, RT Nagar, Bangalore",-,Bangalore,India,13.0237666667,77.6125722222,0,NA,Rs. 200,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,"Street Food, Beverages"
Cafe Zzo,+91 9620193768,61337,"3, Janani complex, Hosahalli Main road, Hunasamarana Halli, Yelahanka, Bangalore",-,Bangalore,India,13.1445222222,77.6209861111,0,NA,Rs. 200,NA,NA,NA,0,1,No,No,Yes,Yes,No,No,No,Fast Food
Cherry On Top,+91 8880880801,60005,"Food Court, Bangalore Central, Outer Ring Road, Bellandur, Bangalore",-,Bangalore,India,12.9260694444,77.6754527778,0,NA,Rs. 150,NA,NA,NA,1,1,No,No,Yes,Yes,No,No,No,"Ice Cream, Desserts"
Rao's Biryani Centre,+91 9964256007,55995,"1043, 13th Main Road, Srinagar, Banashankari, Bangalore",-,Bangalore,India,12.9441583333,77.5538027778,0,NA,Rs. 150,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,Biryani
Om Sai Punjabi Dhabha,+91 9902268548,60736,"Channasandra Main Road, Near MVJ College, Whitefield, Bangalore",-,Bangalore,India,12.9829833333,77.7648305556,0,NA,Rs. 250,NA,NA,NA,1,2,No,No,Yes,Yes,No,No,No,North Indian
Anna Kuteera,080 25925825,52647,"Opposite Victoria Hospital, City Market, Bangalore",-,Bangalore,India,12.9629860000,77.5763500000,0,NA,Rs. 150,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"South Indian, Desserts"
Shivas Family Restaurant,080 23640642,56199,"1259, Soorya Plaza, 3rd Block, Opposite Canara Bank, Vidyaranyapura, New BEL Road, Bangalore",-,Bangalore,India,13.0722222222,77.5564027778,0,NA,Rs. 450,NA,NA,NA,0,1,No,No,Yes,Yes,Yes,No,No,"North Indian, Chinese, Street Food"
Kushi Bhavan,+91 9886140436,60316,"2305, Kodigehalli Main Road, Sanjeevi Nagar, Sahakara Nagar, Bangalore",-,Bangalore,India,13.0577166667,77.5896916667,0,NA,Rs. 200,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,South Indian
Konark Coffee Shop,+91 9483972902,59949,"Samyukta Karnataka Building, Residency Road, Bangalore 560025",-,Bangalore,India,12.9668666667,77.5997777778,0,NA,Rs. 200,NA,NA,NA,1,1,No,No,No,No,No,No,No,"South Indian, Fast Food, Beverages"
SALT Edition 1 Electra,080 49653441,NA,"765, 3rd Floor, HAL 2nd Stage, 100 Feet Road, Near Sony Centre, Indiranagar, Bangalore",NA,Bangalore,India,NA,NA,0,NA,"Rs. 1,200",NA,NA,NA,0,0,No,No,Yes,Yes,Yes,Yes,No,"Chinese, North Indian, Finger Food"
Nalukettu,Not Available,59193,"41, 1st Main, Bharathi Layout, BTM, Bangalore",-,Bangalore,India,12.9303194444,77.6061333333,0,NA,Rs. 400,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,South Indian
Al Kabab Corner,+91 9035764489,59568,"1, Masjid Complex, Opposite Bhoopasandra Bus Stop, RMV 2nd Stage, Sanjay Nagar, Bangalore",-,Bangalore,India,13.0426555556,77.5805361111,0,NA,Rs. 250,NA,NA,NA,1,2,No,No,Yes,Yes,No,No,No,"Chinese, North Indian"
Nandi Chats and Juice,+91 9886344576,61076,"1142, 22nd Cross, 30th Main, 3rd Stage, Banashankari, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 150,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,Street Food
Gup Shup,080 41717785,59862,"Opposite Brookefield Mall, Brookefield, Bangalore",-,Bangalore,India,12.9663000000,77.7182388889,0,NA,Rs. 100,NA,NA,NA,0,1,No,No,No,No,No,No,No,Beverages
Sri Venkateshwara Chat Centre,+91 7022362603,55993,"487, Kavery Complex, 2nd Main, Bank Colony Bus Stop, Srinivasnagar, Banashankari, Bangalore",-,Bangalore,India,12.9387530000,77.5521700000,0,NA,Rs. 100,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,Street Food
Galaxy Pastries,+91 9739513914,55284,"56, 4th A Cross, V Nagenahalli Main Road, Kanakanagar, RT Nagar Post, Bangalore",-,Bangalore,India,13.0322944444,77.6078638889,0,NA,Rs. 200,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,Desserts
Little Hut,080 25531019,59981,"3rd Cross, Chinnamma Layout, Maruthi Nagar, Madiwala, BTM, Bangalore",-,Bangalore,India,12.9237916667,77.6148305556,0,NA,Rs. 400,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,"North Indian, South Indian"
Gallop Bar - Davanam Sarovar Portico Suites,080 49333555,53542,"Davanam Sarovar Portico Suites, Davanam Plaza, Total Mall, Hosur Road, BTM, Bangalore",3.0,Bangalore,India,12.9216460000,77.6208110000,10,NA,"Rs. 1,100",NA,NA,NA,0,0,No,No,Yes,Yes,Yes,Yes,Yes,"Continental, North Indian"
Kabasa House,+91 9986921530,60271,"98, 5th main, 60 Feet Road, 2nd Block, Kalyan Nagar, Bangalore",-,Bangalore,India,13.0232166667,77.6396555556,0,NA,Rs. 300,NA,NA,NA,2,2,No,No,Yes,Yes,No,No,No,Arabian
Gallops,NA,51690,"20/21, The Rialto Hotel, Seshadri Road, Gandhinagar, Seshadripuram, Bangalore",3.0,Bangalore,India,12.9802220000,77.5766900000,5,NA,Rs. 500,NA,NA,NA,0,0,No,No,Yes,Yes,Yes,Yes,No,Finger Food
Shri Lakshami Venkateshwara Iyengar's Bakery,080 22909205,54893,"1617, Near SBI, 50 Feet Road, 1st Stage, Kumaraswamy Layout, BangaloreIndia",-,Bangalore,India,12.9094610000,77.5646780000,0,NA,Rs. 150,NA,NA,NA,0,1,No,No,No,Yes,No,No,No,Bakery
Just Pani Puri,+91 9972913431,60107,"175, 4th Cross, OMBR Main Road, Opposite ICICI Bank, Banaswadi, Bangalore",-,Bangalore,India,13.0094583333,77.6493222222,0,NA,Rs. 150,NA,NA,NA,1,2,No,No,Yes,No,No,No,No,"Fast Food, Street Food"
Atithi Satkar,080 22206261,59809,"6/2, Avenue Road, Majestic, Bangalore",-,Bangalore,India,12.9712861111,77.5804888889,0,NA,Rs. 100,NA,NA,NA,2,2,No,No,Yes,No,No,Yes,No,South Indian
Swagath Restaurant,080 22914874,61741,"75, Balepet Cross, Hospital Road, Majestic, Bangalore",-,Bangalore,India,12.9749638889,77.5785444444,0,NA,Rs. 400,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,South Indian
New Zealand Natural,Not Available,60262,"17/ B-7, Sector A, Opposite Rail Wheel Factory, Doddaballapur Main Road, Yelahanka, Bangalore",-,Bangalore,India,13.1038250000,77.5846638889,0,NA,Rs. 300,NA,NA,NA,1,2,Yes,No,Yes,No,No,No,No,"Ice Cream, Desserts"
Hotel Maredian,+91 9686042623,57389,"3rd Cross, 1st Phase, Electronic City, Bangalore",-,Bangalore,India,12.8366277778,77.6648472222,0,NA,Rs. 200,NA,NA,NA,2,2,No,No,Yes,Yes,No,No,No,"North Indian, South Indian, Chinese"
East Delicious,+91 8553841195,60025,"Near Amrutha College, Kasavanahalli, Sarjapur Road, Bangalore",-,Bangalore,India,12.8972777778,77.6754083333,0,NA,Rs. 500,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"Chinese, Thai"
Rock n Roll Restaurant,+91 8880038778,61182,"57, Reflex Layout, Vishnu Vardhan Road, Maylesandra, Begur, Rajarajeshwari Nagar, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 350,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"Fast Food, Chinese, North Indian"
New Kadai Bawarchi,+91 9739736579,61550,"268, Hosahalli Main Road, Hunasamarahalli, Yelahanka, Bangalore",-,Bangalore,India,13.1442527778,77.6186972222,0,NA,Rs. 600,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,Yes,No,"North Indian, South Indian, Chinese"
Beneka Sweets,+91 9886510405,60827,"56/6, 8th Main, 17 cross, Near Canara Bank, Vijay Nagar, Bangalore",-,Bangalore,India,12.9723722222,77.5378638889,0,NA,Rs. 150,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,Desserts
Danthi's Tea Hut,+91 9535422353,57393,"20/1, 4th Cross Road, Govindappa Road, Nanjappa Reddy Colony, Yeshwantpur, Bangalore",-,Bangalore,India,13.0271990000,77.5590080000,0,NA,Rs. 200,NA,NA,NA,0,1,No,No,Yes,Yes,No,No,No,Fast Food
Neve Ice Cream,080 22445267,60500,"Shop 137/4, 8th Main Road, 27th Cross, Jayanagar, Bangalore",-,Bangalore,India,12.9327638889,77.5836027778,0,NA,Rs. 300,NA,NA,NA,0,1,No,No,Yes,Yes,No,No,No,"Ice Cream, Desserts"
Trinity Kitchen,NA,56915,"1, Magickart, Supermarket Before Railway Crossing, Horamavu, Banaswadi, Bangalore",-,Bangalore,India,13.0244833333,77.6592416667,0,NA,Rs. 300,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"Chinese, Fast Food, North Indian"
Food Magic,+91 8880464488,58777,"58, 1st B Main, Jakkasandra Extension, Koramangala, Bangalore",-,Bangalore,India,12.9253333333,77.6380388889,0,NA,Rs. 300,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, South Indian"
Kadai,080 23234805,56758,"860/A, Opposite Modi Hospital, Chord Road, Basaveshwara Nagar, Bangalore",-,Bangalore,India,12.9948138889,77.5456694444,0,NA,Rs. 450,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Sneha Sree Bar and Restaurant,+91 9620264696,55930,"16/1, SM Road, T Dasarahalli, Jalahalli Cross, Bangalore",-,Bangalore,India,13.0446111111,77.5213305556,0,NA,Rs. 500,NA,NA,NA,0,0,No,No,Yes,Yes,Yes,Yes,No,"South Indian, North Indian"
Spices The Food Joint,+91 9986500888,50907,"31, Kirloskar Colony, 1st Stage, Kurubarahalli Main Road, Rajajinagar, Bangalore",-,Bangalore,India,12.9787570000,77.5534770000,0,NA,Rs. 350,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"North Indian, Mangalorean"
Bengaluru Restaurant,+91 7026176416,60040,"24/25, 5th Cross, Manjunatha Nagar, Raguvanahalli, Kanakapura Road, Bangalore",-,Bangalore,India,12.8813972222,77.5459361111,0,NA,Rs. 350,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,"South Indian, Chinese, North Indian, Fast Food, Beverages"
Kusum Restaurant,+91 9632238429,59554,"32/1 Opposite Presidency College, Kempapura Road, Hebbal, Bangalore",-,Bangalore,India,13.0499861111,77.5980916667,0,NA,Rs. 300,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Yummio,+91 9535667734,61299,"1st Cross, Bharathi Layout, SG Palya, BTM, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 150,NA,NA,NA,0,0,No,No,No,Yes,No,No,No,"Fast Food, Street Food"
Calcutta North Indian Meals,+91 9740292604,55086,"Veeranjaneya Building, Ramagondanahalli, Opposite Sigma Soft Tech Park, Whitefield, Bangalore",-,Bangalore,India,12.9569350000,77.7434590000,0,NA,Rs. 250,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,North Indian
SLV Foodline,+91 9449567342,58125,"Byrathi Cross, Hennur Main Road, Bangalore",-,Bangalore,India,13.0580222222,77.6485277778,0,NA,Rs. 150,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"South Indian, North Indian, Chinese, Street Food"
Swathi Delux,080 22356440,54338,"10, KSRTC Bus Stand, Majestic, Bangalore",-,Bangalore,India,12.9695620000,77.5762010000,0,NA,Rs. 550,NA,NA,NA,0,0,No,No,Yes,Yes,No,Yes,No,"North Indian, Chinese, Andhra"
Bimbies Juice Corner,+91 9036196667,54887,"1614, 1st Cross Road, Near SBI, Kumaraswamy Layout, Bangalore",-,Bangalore,India,12.9092280000,77.5654940000,0,NA,Rs. 100,NA,NA,NA,0,0,No,No,Yes,Yes,No,No,No,"Fast Food, Juices"
Where Else Chicken Delite,080 41131121,61128,"506, 1st Main, 16th Cross, Pai Layout, KR Puram, Bangalore",-,Bangalore,India,12.9911000000,77.6684638889,0,NA,Rs. 400,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Hotel Udupi Park,+91 7090880162,60256,"Opposite Bharath Petroleum Pump, Avalahalli, Doddabellapura Main Road, Yelahanka, Bangalore",-,Bangalore,India,13.1366861111,77.5693444444,0,NA,Rs. 400,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,"South Indian, North Indian, Chinese"
Chacko's,+91 9916507527,61251,"30, Sultanpalya Main Road, Opposite Bus Stand, RT Nagar, Bangalore",-,Bangalore,India,13.0264333333,77.6039972222,0,NA,Rs. 200,NA,NA,NA,0,2,Yes,No,Yes,Yes,No,No,No,Fast Food
V-One Fast Food,+91 9844769636,58173,"76, Ragavendra Circle, TC Palya Main Road, Rammurthy Nagar, Bangalore",-,Bangalore,India,13.0197944444,77.6717388889,0,NA,Rs. 200,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,"Chinese, Fast Food"
Limras Restaurant,+91 9880670154,59260,"Near MVJ College, Whitefield, Bangalore",-,Bangalore,India,12.9828722222,77.7645194444,0,NA,Rs. 350,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
New Udupi Fresh Juice Centre,+91 8095614202,57913,"Ground Floor, Escape Mall, Bagmane Tech Park, CV Raman Nagar, Bangalore",-,Bangalore,India,12.9795777778,77.6580583333,0,NA,Rs. 200,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"Juices, Desserts, Fast Food"
